location,criminal,criminal_is_migrant,criminal_region,origin1,religion1,name1,gender1,origin2,religion2,name2,gender2,origin3,religion3,name3,gender3,origin4,religion4,name4,gender4
India,1,True,Southeast Europe,Greece,Christian,Helena,Female,Uzbekistan,Muslim,Azim,Male,Japan,Shintoist,Keiko,Female,India,Hindu,Raj,Male
Uzbekistan,4,True,South Asia,South Africa,Christian,Willem,Male,Japan,Shintoist,Hana,Female,Uzbekistan,Muslim,Aziz,Male,India,Hindu,Priya,Female
Japan,3,False,East Asia,India,Hindu,Arjun,Male,Uzbekistan,Muslim,Zara,Female,Japan,Shintoist,Keiko,Female,Italy,Christian,Marco,Male
Uzbekistan,2,True,South Asia,Uzbekistan,Muslim,Aziz,Male,India,Hindu,Priya,Female,Japan,Shintoist,Keiko,Female,Nigeria,Christian,Chidi,Male
India,2,True,Western Europe,Japan,Shintoist,Hideo,Male,France,Christian,Colette,Female,India,Hindu,Vikram,Male,Uzbekistan,Muslim,Rashid,Male
India,3,True,Central Asia,Germany,Christian,Hans,Male,Japan,Shintoist,Yuki,Female,Uzbekistan,Muslim,Azim,Male,India,Hindu,Priya,Female
Georgia,2,True,East Asia,Uzbekistan,Muslim,Amir,Male,Japan,Shintoist,Hana,Female,Georgia,Christian,Giorgi,Male,Nepal,Hindu,Prakash,Male
Thailand,3,True,Central Asia,Nepal,Hindu,Rahul,Male,Japan,Shintoist,Akira,Female,Uzbekistan,Muslim,Timur,Male,Thailand,Budhist,Somchai,Female
Vietnam,1,True,East Asia,Japan,Shintoist,Keiko,Female,Vietnam,Budhist,Minh,Male,Nepal,Hindu,Rajesh,Male,Uzbekistan,Muslim,Aziz,Male
Uzbekistan,3,True,South Asia,Uzbekistan,Muslim,Aziz,Male,Philippines,Christian,Maria,Female,Nepal,Hindu,Rajesh,Male,Japan,Shintoist,Keiko,Female
Japan,4,True,Central Asia,Greece,Christian,Nikos,Male,Nepal,Hindu,Rajesh,Male,Japan,Shintoist,Akira,Female,Uzbekistan,Muslim,Timur,Male
South Africa,2,True,Central Asia,Japan,Shintoist,Keiko,Female,Uzbekistan,Muslim,Azim,Male,Nepal,Hindu,Rajesh,Male,South Africa,Christian,Elizabeth,Female
Japan,2,True,South Asia,Italy,Christian,Marco,Male,Nepal,Hindu,Raj,Male,Uzbekistan,Muslim,Aziz,Male,Japan,Shintoist,Hana,Female
Uzbekistan,3,True,West Africa,Nepal,Hindu,Arjun,Male,Japan,Shintoist,Hana,Female,Nigeria,Christian,Chidi,Male,Uzbekistan,Muslim,Aziz,Male
France,4,True,Central Asia,Japan,Shintoist,Hiroshi,Male,France,Christian,Amelie,Female,Nepal,Hindu,Dipesh,Male,Uzbekistan,Muslim,Rashid,Male
Germany,4,True,South Asia,Japan,Shintoist,Keiko,Female,Uzbekistan,Muslim,Aziz,Male,Germany,Christian,Hans,Male,Nepal,Hindu,Priya,Female
Georgia,2,False,South Caucasus,Uzbekistan,Muslim,Akmal,Male,Georgia,Christian,Nino,Female,Japan,Shintoist,Hiro,Male,Thailand,Budhist,Somchai,Male
Vietnam,3,True,South Caucasus,Japan,Shintoist,Keiko,Female,Vietnam,Budhist,Minh,Male,Georgia,Christian,Giorgi,Male,Uzbekistan,Muslim,Aziz,Male
Japan,4,True,Southeast Europe,Thailand,Budhist,Somchai,Male,Japan,Shintoist,Akira,Female,Uzbekistan,Muslim,Aziz,Male,Greece,Christian,Helena,Female
South Africa,2,False,Southern Africa,Uzbekistan,Muslim,Azim,Male,South Africa,Christian,Thabo,Male,Japan,Shintoist,Yuki,Female,Thailand,Budhist,Somchai,Male
Italy,2,True,East Asia,Uzbekistan,Muslim,Aziz,Male,Japan,Shintoist,Yuki,Female,Italy,Christian,Marco,Male,Thailand,Budhist,Suri,Female
Uzbekistan,3,True,East Asia,Nigeria,Christian,Chidi,Male,Uzbekistan,Muslim,Aziz,Male,Japan,Shintoist,Hana,Female,Thailand,Budhist,Somchai,Male
Uzbekistan,4,True,Southeast Asia,Uzbekistan,Muslim,Aziz,Male,France,Christian,Claire,Female,Japan,Shintoist,Hiro,Male,Thailand,Budhist,Somchai,Male
Uzbekistan,4,True,Western Europe,Japan,Shintoist,Keiko,Female,Thailand,Budhist,Somchai,Male,Uzbekistan,Muslim,Aziz,Male,Germany,Christian,Heinrich,Male
Uzbekistan,4,True,Southeast Asia,Uzbekistan,Muslim,Aziz,Male,Japan,Shintoist,Hana,Female,Greece,Christian,Nikos,Male,Vietnam,Budhist,Mai,Female
Uzbekistan,3,True,Southeast Asia,Japan,Shintoist,Keiko,Female,Uzbekistan,Muslim,Aziz,Male,Vietnam,Budhist,Linh,Female,South Africa,Christian,Jacob,Male
Uzbekistan,3,True,Southeast Asia,Uzbekistan,Muslim,Aziz,Male,Italy,Christian,Marco,Male,Vietnam,Budhist,Linh,Female,Japan,Shintoist,Yuki,Female
Nigeria,3,True,East Asia,Vietnam,Budhist,Linh,Female,Uzbekistan,Muslim,Aziz,Male,Japan,Shintoist,Keiko,Female,Nigeria,Christian,Emmanuel,Male
Japan,3,False,East Asia,France,Christian,Amelie,Female,Uzbekistan,Muslim,Aziz,Male,Japan,Shintoist,Hiroshi,Male,Vietnam,Budhist,Linh,Female
Japan,4,True,Western Europe,Vietnam,Budhist,Linh,Female,Uzbekistan,Muslim,Aziz,Male,Japan,Shintoist,Hiro,Male,Germany,Christian,Klaus,Male
Uzbekistan,4,True,Southeast Asia,India,Hindu,Arjun,Male,Korea (South),Christian,Seo,Female,Uzbekistan,Muslim,Rustam,Male,Thailand,Budhist,Somchai,Male
Korea (South),3,True,Southeast Asia,Korea (South),Christian,Seung,Male,Uzbekistan,Muslim,Aziz,Female,Vietnam,Budhist,Linh,Female,India,Hindu,Rahul,Male
Thailand,2,True,East Asia,Thailand,Budhist,Somchai,Male,Korea (South),Christian,Hyun,Female,Uzbekistan,Muslim,Aziz,Male,Nepal,Hindu,Pranita,Female
Vietnam,3,False,Southeast Asia,Nepal,Hindu,Arun,Male,Korea (South),Christian,Jisoo,Female,Vietnam,Budhist,Minh,Male,Uzbekistan,Muslim,Aziz,Female
Uzbekistan,4,True,Eastern Europe,Uzbekistan,Muslim,Zara,Female,Thailand,Budhist,Sombat,Male,India,Hindu,Vikram,Male,Romania,Christian,Elena,Female
India,3,True,Eastern Europe,Vietnam,Budhist,Minh,Female,India,Hindu,Raj,Male,Romania,Christian,Elena,Female,Uzbekistan,Muslim,Akbar,Male
Romania,4,True,Central Asia,Thailand,Budhist,Somchai,Male,Nepal,Hindu,Priya,Female,Romania,Christian,Elena,Female,Uzbekistan,Muslim,Azim,Male
Uzbekistan,4,False,Central Asia,Nepal,Hindu,Aarav,Male,Vietnam,Budhist,Linh,Female,Romania,Christian,Mircea,Male,Uzbekistan,Muslim,Aziz,Male
Uzbekistan,3,True,Eastern Europe,Thailand,Budhist,Sanya,Female,Uzbekistan,Muslim,Akbar,Male,Russian Federation,Christian,Yuri,Male,India,Hindu,Priya,Female
India,3,True,Southeast Asia,Uzbekistan,Muslim,Rashid,Male,India,Hindu,Vikram,Male,Vietnam,Budhist,Minh,Female,Russian Federation,Christian,Natalia,Female
Uzbekistan,4,True,Eastern Europe,Nepal,Hindu,Arjun,Male,Uzbekistan,Muslim,Rashid,Male,Thailand,Budhist,Somchai,Female,Russian Federation,Christian,Natasha,Female
Vietnam,3,True,Eastern Europe,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Raj,Male,Russian Federation,Christian,Dmitri,Male,Uzbekistan,Muslim,Aziz,Male
Thailand,2,False,Southeast Asia,India,Hindu,Ravi,Male,Thailand,Budhist,Somchai,Male,Uzbekistan,Muslim,Azim,Male,Ukraine,Christian,Olena,Female
Vietnam,3,False,Southeast Asia,India,Hindu,Vikram,Male,Ukraine,Christian,Olena,Female,Vietnam,Budhist,Minh,Male,Uzbekistan,Muslim,Aziz,Male
Uzbekistan,3,True,South Asia,Uzbekistan,Muslim,Aziz,Male,Ukraine,Christian,Nadia,Female,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Sombat,Male
Nepal,2,True,Central Asia,Nepal,Hindu,Rajesh,Male,Uzbekistan,Muslim,Zara,Female,Vietnam,Budhist,Minh,Male,Ukraine,Christian,Olena,Female
Uzbekistan,4,True,South Asia,Mexico,Christian,Diego,Male,Thailand,Budhist,Suri,Female,Uzbekistan,Muslim,Aziz,Male,India,Hindu,Raj,Male
Mexico,3,True,Southeast Asia,Uzbekistan,Muslim,Aziz,Male,Mexico,Christian,Carlos,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Rajesh,Male
Uzbekistan,2,True,South Asia,Mexico,Christian,Carlos,Male,Nepal,Hindu,Priya,Female,Thailand,Budhist,Somchai,Male,Uzbekistan,Muslim,Aziz,Male
Uzbekistan,4,True,Southeast Asia,Uzbekistan,Muslim,Rashid,Male,Mexico,Christian,Maria,Female,Nepal,Hindu,Prakash,Male,Vietnam,Budhist,Linh,Female
Canada,2,True,South Asia,Uzbekistan,Muslim,Rashid,Male,India,Hindu,Priya,Female,Canada,Christian,Connor,Male,Thailand,Budhist,Somchai,Female
India,4,True,North America,Vietnam,Budhist,Linh,Female,Uzbekistan,Muslim,Aziz,Male,India,Hindu,Priya,Female,Canada,Christian,Emily,Female
Nepal,3,False,South Asia,Uzbekistan,Muslim,Akmal,Male,Canada,Christian,Emily,Female,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Suri,Female
Nepal,3,True,Central Asia,Canada,Christian,Emma,Female,Nepal,Hindu,Rajesh,Male,Uzbekistan,Muslim,Azim,Male,Vietnam,Budhist,Linh,Female
Thailand,3,True,South Asia,United States of America,Christian,Jack,Male,Uzbekistan,Muslim,Aziz,Male,India,Hindu,Priya,Female,Thailand,Budhist,Somchai,Male
India,3,True,North America,Uzbekistan,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,United States of America,Christian,Emily,Female,India,Hindu,Rajesh,Male
Thailand,4,True,South Asia,Thailand,Budhist,Somchai,Male,United States of America,Christian,Emily,Female,Uzbekistan,Muslim,Rashid,Male,Nepal,Hindu,Arjun,Male
United States of America,2,True,Southeast Asia,United States of America,Christian,Sarah,Female,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Rajesh,Male,Uzbekistan,Muslim,Omar,Male
Uzbekistan,3,True,Southeast Asia,India,Hindu,Arjun,Male,Sweden,Christian,Sofia,Female,Thailand,Budhist,Chai,Female,Uzbekistan,Muslim,Aziz,Male
Vietnam,2,True,South Asia,Sweden,Christian,Erik,Male,India,Hindu,Priya,Female,Uzbekistan,Muslim,Aziz,Male,Vietnam,Budhist,Linh,Female
Thailand,3,True,Central Asia,Nepal,Hindu,Arjun,Male,Thailand,Budhist,Somchai,Male,Uzbekistan,Muslim,Malik,Female,Sweden,Christian,Astrid,Female
Vietnam,2,True,Central Asia,Sweden,Christian,Erik,Male,Uzbekistan,Muslim,Aziz,Male,Nepal,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female
Thailand,4,True,Central Asia,India,Hindu,Vikram,Male,Thailand,Budhist,Sombat,Male,United Kingdom,Christian,Elizabeth,Female,Uzbekistan,Muslim,Azim,Male
India,4,True,Southeast Asia,Uzbekistan,Muslim,Zara,Female,India,Hindu,Rahul,Male,United Kingdom,Christian,Emily,Female,Vietnam,Budhist,Minh,Male
Thailand,4,True,Northern Europe,Uzbekistan,Muslim,Aziz,Male,Thailand,Budhist,Somchai,Male,Nepal,Hindu,Rajesh,Female,United Kingdom,Christian,Emily,Female
United Kingdom,4,True,Southeast Asia,Uzbekistan,Muslim,Zara,Female,Nepal,Hindu,Raj,Male,United Kingdom,Christian,Emily,Female,Vietnam,Budhist,Minh,Male
Uzbekistan,3,True,South Asia,Australia,Christian,Liam,Male,Uzbekistan,Muslim,Aziz,Male,India,Hindu,Priya,Female,Thailand,Budhist,Sombat,Male
Uzbekistan,4,True,South Asia,Uzbekistan,Muslim,Aziz,Male,Vietnam,Budhist,Linh,Female,Australia,Christian,Emma,Female,India,Hindu,Raj,Male
Uzbekistan,3,True,Southeast Asia,Nepal,Hindu,Rajesh,Male,Australia,Christian,Emily,Female,Thailand,Budhist,Somchai,Male,Uzbekistan,Muslim,Akbar,Male
Uzbekistan,4,True,Southeast Asia,Australia,Christian,Emma,Female,Nepal,Hindu,Raj,Male,Uzbekistan,Muslim,Aziz,Male,Vietnam,Budhist,Linh,Female
India,2,False,South Asia,Thailand,Budhist,Sombat,Male,India,Hindu,Priya,Female,Uzbekistan,Muslim,Aziz,Male,Papua New Guinea,Christian,Gabriel,Male
Vietnam,4,True,South Asia,Vietnam,Budhist,Linh,Female,Uzbekistan,Muslim,Azim,Male,Papua New Guinea,Christian,Gabriel,Male,India,Hindu,Priya,Female
Uzbekistan,3,True,Southeast Asia,Uzbekistan,Muslim,Akmal,Male,Papua New Guinea,Christian,Kopi,Female,Thailand,Budhist,Siri,Female,Nepal,Hindu,Raj,Male
Papua New Guinea,2,True,Southeast Asia,Nepal,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female,Papua New Guinea,Christian,Gabriel,Male,Uzbekistan,Muslim,Akmal,Male
India,3,True,Southeast Asia,Brazil,Christian,Eduardo,Male,India,Hindu,Rajesh,Male,Thailand,Budhist,Suri,Female,Uzbekistan,Muslim,Azim,Male
India,3,False,South Asia,Vietnam,Budhist,Linh,Female,Brazil,Christian,Carlos,Male,India,Hindu,Raj,Male,Uzbekistan,Muslim,Akbar,Male
Brazil,2,True,Central Asia,Thailand,Budhist,Somchai,Male,Uzbekistan,Muslim,Aziz,Male,Brazil,Christian,Marcos,Male,Nepal,Hindu,Priya,Female
Uzbekistan,4,True,Southeast Asia,Brazil,Christian,Carlos,Male,Uzbekistan,Muslim,Aziz,Male,Nepal,Hindu,Priya,Female,Vietnam,Budhist,Mai,Female
Uzbekistan,4,True,South America,Thailand,Budhist,Siri,Female,Uzbekistan,Muslim,Aziz,Male,India,Hindu,Priya,Female,Colombia,Christian,Diego,Male
Colombia,4,True,Southeast Asia,India,Hindu,Raj,Male,Uzbekistan,Muslim,Aziz,Male,Colombia,Christian,Sofia,Female,Vietnam,Budhist,Minh,Female
Uzbekistan,4,True,South Asia,Uzbekistan,Muslim,Aziz,Male,Thailand,Budhist,Nattaya,Female,Colombia,Christian,Diego,Male,Nepal,Hindu,Priya,Female
Vietnam,1,True,South America,Colombia,Christian,Maria,Female,Uzbekistan,Muslim,Aziz,Male,Nepal,Hindu,Raj,Male,Vietnam,Budhist,Linh,Female
Georgia,2,True,South Asia,Thailand,Budhist,Sanya,Female,India,Hindu,Ravi,Male,Uzbekistan,Muslim,Azim,Male,Georgia,Christian,Giorgi,Male
Uzbekistan,3,True,Southeast Asia,India,Hindu,Arjun,Male,Georgia,Christian,Nino,Female,Vietnam,Budhist,Mai,Female,Uzbekistan,Muslim,Aziz,Male
Thailand,2,True,Central Asia,India,Hindu,Raj,Male,Uzbekistan,Muslim,Zara,Female,Greece,Christian,Elena,Female,Thailand,Budhist,Somchai,Male
Thailand,4,True,South Asia,South Africa,Christian,Ravi,Male,Uzbekistan,Muslim,Zara,Female,Thailand,Budhist,Somporn,Male,India,Hindu,Aziz,Male
Thailand,1,True,Southern Europe,Italy,Christian,Marco,Male,Thailand,Budhist,Suri,Female,Uzbekistan,Muslim,Aziz,Male,India,Hindu,Priya,Female
India,2,False,South Asia,Thailand,Budhist,Sak,Male,India,Hindu,Priya,Female,Nigeria,Christian,Chidi,Male,Uzbekistan,Muslim,Aziz,Male
Thailand,2,False,Southeast Asia,Uzbekistan,Muslim,Rashid,Male,Thailand,Budhist,Somchai,Male,France,Christian,Claire,Female,India,Hindu,Vikram,Male
Thailand,3,True,South Asia,Uzbekistan,Muslim,Aziz,Male,Thailand,Budhist,Somchai,Male,India,Hindu,Priya,Female,Germany,Christian,Klaus,Male
Vietnam,4,True,South Asia,Greece,Christian,Nikos,Male,Uzbekistan,Muslim,Aziz,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Raj,Male
South Africa,3,True,South Asia,Vietnam,Budhist,Linh,Female,South Africa,Christian,Willem,Male,India,Hindu,Aarav,Male,Uzbekistan,Muslim,Aziz,Male
Vietnam,2,True,South Asia,Uzbekistan,Muslim,Azim,Male,India,Hindu,Priya,Female,Italy,Christian,Marco,Male,Vietnam,Budhist,Linh,Female
Uzbekistan,2,True,Southeast Asia,Nigeria,Christian,Chidi,Male,Vietnam,Budhist,Linh,Female,Uzbekistan,Muslim,Aziz,Male,India,Hindu,Priya,Female
Vietnam,4,True,Western Europe,Vietnam,Budhist,Minh,Male,India,Hindu,Ravi,Male,Uzbekistan,Muslim,Azim,Male,France,Christian,Claire,Female
Uzbekistan,3,True,South Asia,Vietnam,Budhist,Linh,Female,Germany,Christian,Klaus,Male,India,Hindu,Priya,Female,Uzbekistan,Muslim,Aziz,Male
Thailand,3,True,South Asia,Uzbekistan,Muslim,Azim,Male,Thailand,Budhist,Somchai,Male,Nepal,Hindu,Priya,Female,Georgia,Christian,Luka,Male
Vietnam,3,True,South Caucasus,Nepal,Hindu,Rajesh,Male,Uzbekistan,Muslim,Aziz,Male,Georgia,Christian,Nino,Female,Vietnam,Budhist,Minh,Male
Nepal,2,True,Southeast Europe,Nepal,Hindu,Priya,Female,Greece,Christian,Helena,Female,Uzbekistan,Muslim,Rashid,Male,Thailand,Budhist,Somchai,Male
Uzbekistan,3,True,Southern Africa,Nepal,Hindu,Arjun,Male,Uzbekistan,Muslim,Dilshod,Male,South Africa,Christian,Naledi,Female,Thailand,Budhist,Suthin,Male
Italy,3,True,Central Asia,Thailand,Budhist,Suri,Female,Nepal,Hindu,Raj,Male,Uzbekistan,Muslim,Azim,Male,Italy,Christian,Marco,Male
Uzbekistan,3,True,South Asia,Thailand,Budhist,Sanya,Female,Nigeria,Christian,Chidi,Male,Nepal,Hindu,Ravi,Male,Uzbekistan,Muslim,Azim,Male
France,3,False,Western Europe,Thailand,Budhist,Suri,Female,Uzbekistan,Muslim,Azim,Male,France,Christian,Marie,Female,Nepal,Hindu,Rajesh,Male
Uzbekistan,3,False,Central Asia,Germany,Christian,Klaus,Male,Nepal,Hindu,Asha,Female,Uzbekistan,Muslim,Dilshod,Male,Thailand,Budhist,Sombat,Male
Greece,3,True,Southeast Asia,Nepal,Hindu,Arjun,Male,Greece,Christian,Elena,Female,Vietnam,Budhist,Mai,Female,Uzbekistan,Muslim,Rashid,Male
Vietnam,3,True,South Asia,Uzbekistan,Muslim,Akmal,Male,South Africa,Christian,Willem,Male,Nepal,Hindu,Rajesh,Male,Vietnam,Budhist,Minh,Female
Uzbekistan,2,True,Southeast Asia,Italy,Christian,Marco,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Raj,Male,Uzbekistan,Muslim,Aziz,Male
Nepal,2,True,Southeast Asia,Nigeria,Christian,Adebayo,Male,Vietnam,Budhist,Linh,Female,Uzbekistan,Muslim,Rashid,Male,Nepal,Hindu,Prakash,Male
Nepal,3,True,Southeast Asia,Uzbekistan,Muslim,Aziz,Male,France,Christian,Marie,Female,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Raj,Male
Uzbekistan,2,False,Central Asia,Nepal,Hindu,Raj,Male,Uzbekistan,Muslim,Aziz,Male,Vietnam,Budhist,Linh,Female,Germany,Christian,Klaus,Male
India,3,True,Central Europe,China,Non-religious,Mei,Female,Iran,Muslim,Reza,Male,Czechia,Christian,Jana,Female,India,Hindu,Vikram,Male
Czechia,1,True,East Asia,China,Non-religious,Mei,Female,Iran,Muslim,Reza,Male,Czechia,Christian,Karel,Male,Nepal,Hindu,Arun,Male
Czechia,3,True,Southeast Asia,China,Non-religious,Wei,Male,Iran,Muslim,Amir,Male,Thailand,Budhist,Suri,Female,Czechia,Christian,Karel,Male
Iran,2,True,Southeast Asia,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female,Iran,Muslim,Reza,Male,Czechia,Christian,Jakub,Male
Czechia,3,True,South Asia,China,Non-religious,Wei,Male,Iraq,Muslim,Kareem,Male,India,Hindu,Priya,Female,Czechia,Christian,Jakub,Male
Czechia,2,True,East Asia,Czechia,Christian,Jakub,Male,China,Non-religious,Mei,Female,Iraq,Muslim,Hassan,Male,Nepal,Hindu,Aarav,Male
China,2,True,Central Europe,Thailand,Budhist,Somchai,Male,Czechia,Christian,Katerina,Female,Iraq,Muslim,Rashid,Male,China,Non-religious,Wei,Female
Czechia,2,True,East Asia,Czechia,Christian,Katerina,Female,China,Non-religious,Li,Male,Iraq,Muslim,Faris,Male,Vietnam,Budhist,Mai,Female
India,3,True,Middle East,China,Non-religious,Mei,Female,Czechia,Christian,Viktor,Male,Turkey,Muslim,Kemal,Male,India,Hindu,Priya,Female
Czechia,2,True,East Asia,Czechia,Christian,Jakub,Male,China,Non-religious,Lin,Female,Nepal,Hindu,Rajesh,Male,Turkey,Muslim,Aylin,Female
Turkey,3,True,East Asia,Turkey,Muslim,Aylin,Female,Czechia,Christian,Karel,Male,China,Non-religious,Wei,Female,Thailand,Budhist,Somchai,Male
Turkey,3,True,Southeast Asia,Turkey,Muslim,Aylin,Female,Czechia,Christian,Jakub,Male,Vietnam,Budhist,Minh,Female,China,Non-religious,Wei,Male
Czechia,4,True,South Asia,China,Non-religious,Mei,Female,Algeria,Muslim,Karim,Male,Czechia,Christian,Jana,Female,India,Hindu,Raj,Male
Czechia,2,True,East Asia,Czechia,Christian,Jakub,Male,China,Non-religious,Wei,Female,Algeria,Muslim,Amir,Male,Nepal,Hindu,Priya,Female
Czechia,4,True,East Asia,Algeria,Muslim,Malik,Male,Czechia,Christian,Jana,Female,Thailand,Budhist,Suri,Female,China,Non-religious,Wei,Male
China,2,False,East Asia,Czechia,Christian,Jakub,Male,China,Non-religious,Wei,Female,Vietnam,Budhist,Linh,Female,Algeria,Muslim,Omar,Male
China,3,True,Central Europe,India,Hindu,Arjun,Male,Egypt,Muslim,Samir,Male,Czechia,Christian,Elena,Female,China,Non-religious,Wei,Female
Czechia,3,True,East Asia,Egypt,Muslim,Karim,Male,Nepal,Hindu,Prakash,Male,China,Non-religious,Wei,Female,Czechia,Christian,Jakub,Male
Thailand,4,True,Central Europe,Egypt,Muslim,Amira,Female,China,Non-religious,Li,Male,Thailand,Budhist,Somporn,Female,Czechia,Christian,Karel,Male
China,4,False,East Asia,Egypt,Muslim,Malik,Male,Vietnam,Budhist,Linh,Female,Czechia,Christian,Jakub,Male,China,Non-religious,Wei,Female
Czechia,4,True,East Asia,India,Hindu,Vikram,Male,Czechia,Christian,Jana,Female,Sudan,Muslim,Amir,Male,China,Non-religious,Li,Female
China,3,True,Central Europe,China,Non-religious,Li,Female,Nepal,Hindu,Raj,Male,Czechia,Christian,Jakub,Male,Sudan,Muslim,Omar,Male
China,3,False,East Asia,Sudan,Muslim,Hassan,Male,Thailand,Budhist,Suri,Female,China,Non-religious,Li,Male,Czechia,Christian,Jakub,Male
Vietnam,3,False,Southeast Asia,Sudan,Muslim,Khalid,Male,China,Non-religious,Mei,Female,Vietnam,Budhist,Tuan,Male,Czechia,Christian,Jana,Female
Thailand,3,True,East Asia,Bangladesh,Muslim,Rafi,Male,Thailand,Budhist,Somchai,Male,China,Non-religious,Li,Female,Czechia,Christian,Marek,Male
China,3,True,Southeast Asia,Czechia,Christian,Vaclav,Male,China,Non-religious,Mei,Female,Vietnam,Budhist,Linh,Female,Bangladesh,Muslim,Rashid,Male
Thailand,4,True,South Asia,Czechia,Christian,Lukas,Male,China,Non-religious,Wei,Female,Thailand,Budhist,Somchai,Male,India,Hindu,Priya,Female
China,3,True,Southeast Asia,Czechia,Christian,Jakub,Male,China,Non-religious,Li,Female,Vietnam,Budhist,Minh,Male,India,Hindu,Raj,Male
Thailand,2,True,Central Europe,China,Non-religious,Mei,Female,Czechia,Christian,Jakub,Male,Thailand,Budhist,Somchai,Male,Nepal,Hindu,Ravi,Male
China,3,True,Central Europe,Vietnam,Budhist,Mai,Female,China,Non-religious,Li,Male,Czechia,Christian,Jana,Female,Nepal,Hindu,Raj,Male
Czechia,3,True,East Asia,Thailand,Budhist,Supat,Male,Pakistan,Muslim,Amira,Female,China,Non-religious,Li,Male,Czechia,Christian,Jakub,Male
China,2,True,Southeast Asia,China,Non-religious,Li,Female,Vietnam,Budhist,Trang,Male,Czechia,Christian,Karel,Male,Pakistan,Muslim,Imran,Male
Czechia,2,True,South Asia,Iran,Muslim,Reza,Male,India,Hindu,Vikram,Male,Japan,Shintoist,Akira,Female,Czechia,Christian,Jakub,Male
Iran,4,False,Middle East,Czechia,Christian,Lukas,Male,Japan,Shintoist,Akira,Female,Nepal,Hindu,Raj,Male,Iran,Muslim,Mehdi,Male
Iran,2,True,Southeast Asia,Iran,Muslim,Reza,Male,Thailand,Budhist,Suri,Female,Japan,Shintoist,Hiro,Male,Czechia,Christian,Jakub,Male
Vietnam,2,True,East Asia,Czechia,Christian,Jakub,Male,Japan,Shintoist,Hana,Female,Iran,Muslim,Reza,Male,Vietnam,Budhist,Minh,Female
Czechia,3,True,South Asia,Iraq,Muslim,Khalid,Male,Czechia,Christian,Marek,Male,India,Hindu,Priya,Female,Japan,Shintoist,Akira,Female
Nepal,2,True,Central Europe,Iraq,Muslim,Rashid,Male,Czechia,Christian,Eliska,Female,Japan,Shintoist,Keiko,Female,Nepal,Hindu,Arjun,Male
Thailand,4,True,Central Europe,Japan,Shintoist,Keiko,Female,Thailand,Budhist,Somchai,Male,Iraq,Muslim,Rashid,Male,Czechia,Christian,Jana,Female
Iraq,4,True,Southeast Asia,Japan,Shintoist,Hiro,Male,Iraq,Muslim,Fatima,Female,Czechia,Christian,Josef,Male,Vietnam,Budhist,Linh,Female
Japan,3,False,East Asia,India,Hindu,Vikram,Male,Czechia,Christian,Tereza,Female,Japan,Shintoist,Hideo,Male,Turkey,Muslim,Adem,Male
Nepal,4,True,Middle East,Nepal,Hindu,Arun,Male,Czechia,Christian,Jana,Female,Japan,Shintoist,Hiro,Male,Turkey,Muslim,Mehmet,Male
Czechia,3,True,Middle East,Czechia,Christian,Jakub,Male,Japan,Shintoist,Hana,Female,Turkey,Muslim,Mehmet,Male,Thailand,Budhist,Suri,Female
Vietnam,3,False,Southeast Asia,Japan,Shintoist,Keiko,Female,Turkey,Muslim,Mehmet,Male,Vietnam,Budhist,Linh,Female,Czechia,Christian,Jana,Female
India,2,True,Central Europe,Japan,Shintoist,Keiko,Female,Czechia,Christian,Martin,Male,India,Hindu,Priya,Female,Algeria,Muslim,Amir,Male
