location,criminal,criminal_is_migrant,criminal_region,origin1,religion1,name1,gender1,origin2,religion2,name2,gender2,origin3,religion3,name3,gender3,origin4,religion4,name4,gender4
Vietnam,3,False,Southeast Asia,Nepal,Hindu,Raj,Male,Korea (South),Christian,Eun,Female,Vietnam,Budhist,Linh,Female,Uzbekistan,Muslim,Timur,Male
Uzbekistan,4,True,Eastern Europe,Uzbekistan,Muslim,Rafiq,Male,Thailand,Budhist,Pailin,Female,India,Hindu,Arjun,Male,Romania,Christian,Elena,Female
India,4,True,Central Asia,Vietnam,Budhist,Linh,Female,India,Hindu,Aakash,Male,Romania,Christian,Elena,Female,Uzbekistan,Muslim,Timur,Male
Romania,3,False,Eastern Europe,Thailand,Budhist,Suri,Female,Nepal,Hindu,Asha,Female,Romania,Christian,Mihai,Male,Uzbekistan,Muslim,Karim,Male
Uzbekistan,1,True,South Asia,Nepal,Hindu,Arjun,Male,Vietnam,Budhist,Mai,Female,Romania,Christian,Andrei,Male,Uzbekistan,Muslim,Leyla,Female
Uzbekistan,2,False,Central Asia,Thailand,Budhist,Somchai,Male,Uzbekistan,Muslim,Laylo,Female,Russian Federation,Christian,Dmitri,Male,India,Hindu,Priya,Female
India,4,True,Eastern Europe,Uzbekistan,Muslim,Amir,Male,India,Hindu,Priya,Female,Vietnam,Budhist,Minh,Male,Russian Federation,Christian,Natasha,Female
Uzbekistan,1,True,South Asia,Nepal,Hindu,Kavi,Male,Uzbekistan,Muslim,Amina,Female,Thailand,Budhist,Prem,Male,Russian Federation,Christian,Nadia,Female
Vietnam,2,True,South Asia,Vietnam,Budhist,Hanh,Female,Nepal,Hindu,Ajit,Male,Russian Federation,Christian,Ekaterina,Female,Uzbekistan,Muslim,Amir,Male
Thailand,4,True,Eastern Europe,India,Hindu,Raj,Male,Thailand,Budhist,Anong,Female,Uzbekistan,Muslim,Amina,Female,Ukraine,Christian,Oksana,Female
Vietnam,2,True,Eastern Europe,India,Hindu,Arjun,Male,Ukraine,Christian,Katya,Female,Vietnam,Budhist,Minh,Male,Uzbekistan,Muslim,Aisha,Female
Uzbekistan,3,True,South Asia,Uzbekistan,Muslim,Karim,Male,Ukraine,Christian,Oksana,Female,Nepal,Hindu,Anil,Male,Thailand,Budhist,Suriya,Female
Nepal,4,True,Eastern Europe,Nepal,Hindu,Arjun,Male,Uzbekistan,Muslim,Layla,Female,Vietnam,Budhist,Minh,Female,Ukraine,Christian,Yaroslav,Male
Uzbekistan,3,False,Central Asia,Mexico,Christian,Carlos,Male,Thailand,Budhist,Arisa,Female,Uzbekistan,Muslim,Azim,Male,India,Hindu,Priya,Female
Mexico,2,False,North America,Uzbekistan,Muslim,Karim,Male,Mexico,Christian,Maria,Female,Vietnam,Budhist,Thao,Female,India,Hindu,Ravi,Male
Uzbekistan,3,True,Southeast Asia,Mexico,Christian,Alejandro,Male,Nepal,Hindu,Priya,Female,Thailand,Budhist,Somchai,Male,Uzbekistan,Muslim,Aisha,Female
Uzbekistan,4,True,Southeast Asia,Uzbekistan,Muslim,Azim,Male,Mexico,Christian,Maria,Female,Nepal,Hindu,Suman,Male,Vietnam,Budhist,Linh,Female
Canada,2,True,South Asia,Uzbekistan,Muslim,Amir,Male,India,Hindu,Priya,Female,Canada,Christian,Jack,Male,Thailand,Budhist,Lila,Female
India,3,False,South Asia,Vietnam,Budhist,An,Female,Uzbekistan,Muslim,Karim,Male,India,Hindu,Ravi,Male,Canada,Christian,Alice,Female
Nepal,3,False,South Asia,Uzbekistan,Muslim,Timur,Male,Canada,Christian,Emily,Female,Nepal,Hindu,Sajan,Male,Thailand,Budhist,Aranya,Female
Nepal,3,True,Central Asia,Canada,Christian,Elijah,Male,Nepal,Hindu,Anjali,Female,Uzbekistan,Muslim,Timur,Male,Vietnam,Budhist,Linh,Female
Thailand,4,False,Southeast Asia,United States of America,Christian,John,Male,Uzbekistan,Muslim,Amina,Female,India,Hindu,Raj,Male,Thailand,Budhist,Anong,Female
India,3,True,North America,Uzbekistan,Muslim,Anvar,Male,Vietnam,Budhist,Minh,Female,United States of America,Christian,Jack,Male,India,Hindu,Aditi,Female
Thailand,4,True,South Asia,Thailand,Budhist,Ananda,Male,United States of America,Christian,Sarah,Female,Uzbekistan,Muslim,Timur,Male,Nepal,Hindu,Maya,Female
United States of America,2,True,Southeast Asia,United States of America,Christian,Jack,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Sita,Female,Uzbekistan,Muslim,Amir,Male
Uzbekistan,2,True,Northern Europe,India,Hindu,Arjun,Male,Sweden,Christian,Ingrid,Female,Thailand,Budhist,Niran,Male,Uzbekistan,Muslim,Amina,Female
Vietnam,4,False,Southeast Asia,Sweden,Christian,Lars,Male,India,Hindu,Priya,Female,Uzbekistan,Muslim,Timur,Male,Vietnam,Budhist,Linh,Female
Thailand,3,True,Central Asia,Nepal,Hindu,Arjun,Male,Thailand,Budhist,Somsak,Male,Uzbekistan,Muslim,Aisha,Female,Sweden,Christian,Ingrid,Female
Vietnam,4,False,Southeast Asia,Sweden,Christian,Erik,Male,Uzbekistan,Muslim,Aisha,Female,Nepal,Hindu,Sanjay,Male,Vietnam,Budhist,Lan,Female
Thailand,2,False,Southeast Asia,India,Hindu,Asha,Female,Thailand,Budhist,Somchai,Male,United Kingdom,Christian,Emily,Female,Uzbekistan,Muslim,Amir,Male
India,2,False,South Asia,Uzbekistan,Muslim,Akmal,Male,India,Hindu,Aarti,Female,United Kingdom,Christian,Thomas,Male,Vietnam,Budhist,Linh,Female
Thailand,4,True,Northern Europe,Uzbekistan,Muslim,Amir,Male,Thailand,Budhist,Suriya,Female,Nepal,Hindu,Anil,Male,United Kingdom,Christian,Emma,Female
United Kingdom,4,True,Southeast Asia,Uzbekistan,Muslim,Amina,Female,Nepal,Hindu,Ramesh,Male,United Kingdom,Christian,Evelyn,Female,Vietnam,Budhist,Minh,Male
Uzbekistan,4,True,Southeast Asia,Australia,Christian,Jack,Male,Uzbekistan,Muslim,Amina,Female,India,Hindu,Priya,Female,Thailand,Budhist,Niran,Male
Uzbekistan,2,True,Southeast Asia,Uzbekistan,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,Australia,Christian,Jack,Male,India,Hindu,Priya,Female
Uzbekistan,2,True,Oceania,Nepal,Hindu,Aarav,Male,Australia,Christian,Jessica,Female,Thailand,Budhist,Niran,Male,Uzbekistan,Muslim,Amina,Female
Uzbekistan,3,False,Central Asia,Australia,Christian,Ethan,Male,Nepal,Hindu,Priya,Female,Uzbekistan,Muslim,Akmal,Male,Vietnam,Budhist,Linh,Female
India,2,False,South Asia,Thailand,Budhist,Somchai,Male,India,Hindu,Priya,Female,Uzbekistan,Muslim,Jamshid,Male,Papua New Guinea,Christian,Alana,Female
Vietnam,2,True,Central Asia,Vietnam,Budhist,Linh,Female,Uzbekistan,Muslim,Karim,Male,Papua New Guinea,Christian,Jonah,Male,India,Hindu,Priya,Female
Uzbekistan,2,True,Oceania,Uzbekistan,Muslim,Jamshid,Male,Papua New Guinea,Christian,Aina,Female,Thailand,Budhist,Niran,Male,Nepal,Hindu,Sita,Female
Papua New Guinea,4,True,Central Asia,Nepal,Hindu,Anjali,Female,Vietnam,Budhist,Minh,Male,Papua New Guinea,Christian,Daniel,Male,Uzbekistan,Muslim,Aisha,Female
India,3,True,Southeast Asia,Brazil,Christian,Miguel,Male,India,Hindu,Ananya,Female,Thailand,Budhist,Niran,Male,Uzbekistan,Muslim,Amina,Female
India,1,True,Southeast Asia,Vietnam,Budhist,Linh,Female,Brazil,Christian,Carlos,Male,India,Hindu,Priya,Female,Uzbekistan,Muslim,Malik,Male
Brazil,3,False,South America,Thailand,Budhist,Niran,Male,Uzbekistan,Muslim,Alisher,Male,Brazil,Christian,Daniela,Female,Nepal,Hindu,Sita,Female
Uzbekistan,4,True,Southeast Asia,Brazil,Christian,Miguel,Male,Uzbekistan,Muslim,Laylo,Female,Nepal,Hindu,Sita,Female,Vietnam,Budhist,Bao,Male
Uzbekistan,4,True,South America,Thailand,Budhist,Suriya,Female,Uzbekistan,Muslim,Amir,Male,India,Hindu,Priya,Female,Colombia,Christian,Carlos,Male
Colombia,3,False,South America,India,Hindu,Arjun,Male,Uzbekistan,Muslim,Layla,Female,Colombia,Christian,Miguel,Male,Vietnam,Budhist,Minh,Female
Uzbekistan,2,True,Southeast Asia,Uzbekistan,Muslim,Anvar,Male,Thailand,Budhist,Sora,Female,Colombia,Christian,Mateo,Male,Nepal,Hindu,Lila,Female
Vietnam,2,True,Central Asia,Colombia,Christian,Miguel,Male,Uzbekistan,Muslim,Layla,Female,Nepal,Hindu,Raj,Male,Vietnam,Budhist,Linh,Female
Georgia,4,False,South Caucasus,Thailand,Budhist,Suriya,Male,India,Hindu,Priya,Female,Uzbekistan,Muslim,Timur,Male,Georgia,Christian,Ana,Female
Uzbekistan,4,False,Central Asia,India,Hindu,Priya,Female,Georgia,Christian,Luka,Male,Vietnam,Budhist,Minh,Female,Uzbekistan,Muslim,Aisha,Female
Thailand,2,True,Central Asia,India,Hindu,Anika,Female,Uzbekistan,Muslim,Rashid,Male,Greece,Christian,Eleni,Female,Thailand,Budhist,Suriya,Male
Thailand,4,True,South Asia,South Africa,Christian,Thandi,Female,Uzbekistan,Muslim,Farid,Male,Thailand,Budhist,Anong,Female,India,Hindu,Rohan,Male
Thailand,2,False,Southeast Asia,Italy,Christian,Alessandro,Male,Thailand,Budhist,Ananda,Female,Uzbekistan,Muslim,Timur,Male,India,Hindu,Priya,Female
India,4,True,Central Asia,Thailand,Budhist,Arun,Male,India,Hindu,Mei,Female,Nigeria,Christian,Chijioke,Male,Uzbekistan,Muslim,Anisa,Female
Thailand,3,True,Western Europe,Uzbekistan,Muslim,Alisher,Male,Thailand,Budhist,Mali,Female,France,Christian,Élodie,Female,India,Hindu,Rajiv,Male
Thailand,4,True,Western Europe,Uzbekistan,Muslim,Akmal,Male,Thailand,Budhist,Suriya,Female,India,Hindu,Priya,Female,Germany,Christian,Lukas,Male
Vietnam,2,True,Central Asia,Greece,Christian,Nikos,Male,Uzbekistan,Muslim,Layla,Female,Vietnam,Budhist,Minh,Male,India,Hindu,Priya,Female
South Africa,4,True,Central Asia,Vietnam,Budhist,Minh,Male,South Africa,Christian,Thandi,Female,India,Hindu,Rajiv,Male,Uzbekistan,Muslim,Amina,Female
Vietnam,4,False,Southeast Asia,Uzbekistan,Muslim,Amina,Female,India,Hindu,Raj,Male,Italy,Christian,Luca,Male,Vietnam,Budhist,Linh,Female
Uzbekistan,4,True,South Asia,Nigeria,Christian,Chima,Male,Vietnam,Budhist,Lan,Female,Uzbekistan,Muslim,Bekzod,Male,India,Hindu,Asha,Female
Vietnam,4,True,Western Europe,Vietnam,Budhist,Linh,Female,India,Hindu,Arjun,Male,Uzbekistan,Muslim,Aisha,Female,France,Christian,Philippe,Male
Uzbekistan,2,True,Western Europe,Vietnam,Budhist,Linh,Female,Germany,Christian,Klaus,Male,India,Hindu,Priya,Female,Uzbekistan,Muslim,Amir,Male
Thailand,2,False,Southeast Asia,Uzbekistan,Muslim,Amina,Female,Thailand,Budhist,Kamol,Male,Nepal,Hindu,Sita,Female,Georgia,Christian,Luka,Male
Vietnam,2,True,Central Asia,Nepal,Hindu,Aarav,Male,Uzbekistan,Muslim,Leyla,Female,Georgia,Christian,Giorgi,Male,Vietnam,Budhist,Linh,Female
Nepal,2,True,Southeast Europe,Nepal,Hindu,Arjun,Male,Greece,Christian,Eleni,Female,Uzbekistan,Muslim,Rashid,Male,Thailand,Budhist,Niran,Female
Uzbekistan,2,False,Central Asia,Nepal,Hindu,Anish,Male,Uzbekistan,Muslim,Farida,Female,South Africa,Christian,Thabo,Male,Thailand,Budhist,Ming,Female
Italy,4,False,Southern Europe,Thailand,Budhist,Arun,Male,Nepal,Hindu,Sita,Female,Uzbekistan,Muslim,Jamal,Male,Italy,Christian,Maria,Female
Uzbekistan,4,False,Central Asia,Thailand,Budhist,Arun,Male,Nigeria,Christian,Chika,Female,Nepal,Hindu,Sita,Female,Uzbekistan,Muslim,Amir,Male
France,1,True,Southeast Asia,Thailand,Budhist,Aroon,Male,Uzbekistan,Muslim,Layla,Female,France,Christian,Claude,Male,Nepal,Hindu,Priya,Female
Uzbekistan,1,True,Western Europe,Germany,Christian,Klaus,Male,Nepal,Hindu,Sita,Female,Uzbekistan,Muslim,Amir,Male,Thailand,Budhist,Mali,Female
Greece,1,True,South Asia,Nepal,Hindu,Aarav,Male,Greece,Christian,Eleni,Female,Vietnam,Budhist,Hoa,Female,Uzbekistan,Muslim,Karim,Male
Vietnam,4,False,Southeast Asia,Uzbekistan,Muslim,Amir,Male,South Africa,Christian,Thandiwe,Female,Nepal,Hindu,Sita,Female,Vietnam,Budhist,Minh,Male
Uzbekistan,4,False,Central Asia,Italy,Christian,Marco,Male,Vietnam,Budhist,Thuy,Female,Nepal,Hindu,Ramesh,Male,Uzbekistan,Muslim,Leila,Female
Nepal,4,False,South Asia,Nigeria,Christian,Chijioke,Male,Vietnam,Budhist,Linh,Female,Uzbekistan,Muslim,Aziz,Male,Nepal,Hindu,Sarita,Female
Nepal,4,False,South Asia,Uzbekistan,Muslim,Karim,Male,France,Christian,Claire,Female,Vietnam,Budhist,Minh,Male,Nepal,Hindu,Ramesh,Male
Uzbekistan,2,False,Central Asia,Nepal,Hindu,Aarav,Male,Uzbekistan,Muslim,Layla,Female,Vietnam,Budhist,Minh,Male,Germany,Christian,Greta,Female
India,4,False,South Asia,China,Non-religious,Liang,Female,Iran,Muslim,Amir,Male,Czechia,Christian,Petra,Female,India,Hindu,Rohan,Male
Czechia,3,False,Central Europe,China,Non-religious,Lin,Female,Iran,Muslim,Amir,Male,Czechia,Christian,Jakub,Male,Nepal,Hindu,Maya,Female
Czechia,3,True,Southeast Asia,China,Non-religious,Li,Female,Iran,Muslim,Amir,Male,Thailand,Budhist,Sopa,Female,Czechia,Christian,Pavel,Male
Iran,1,True,East Asia,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female,Iran,Muslim,Ali,Male,Czechia,Christian,Petra,Female
Czechia,3,True,South Asia,China,Non-religious,Mei,Female,Iraq,Muslim,Amir,Male,India,Hindu,Ravi,Male,Czechia,Christian,Karolina,Female
Czechia,2,True,East Asia,Czechia,Christian,Jakub,Male,China,Non-religious,Li,Female,Iraq,Muslim,Samira,Female,Nepal,Hindu,Kiran,Male
China,4,False,East Asia,Thailand,Budhist,Niran,Male,Czechia,Christian,Eliska,Female,Iraq,Muslim,Amina,Female,China,Non-religious,Wei,Male
Czechia,1,False,Central Europe,Czechia,Christian,Tomas,Male,China,Non-religious,Ling,Female,Iraq,Muslim,Amina,Female,Vietnam,Budhist,Bao,Male
India,4,False,South Asia,China,Non-religious,Wei,Male,Czechia,Christian,Jana,Female,Turkey,Muslim,Emre,Male,India,Hindu,Kavita,Female
Czechia,4,True,Middle East,Czechia,Christian,Marek,Male,China,Non-religious,Liling,Female,Nepal,Hindu,Sita,Female,Turkey,Muslim,Halil,Male
Turkey,3,True,East Asia,Turkey,Muslim,Efe,Male,Czechia,Christian,Helena,Female,China,Non-religious,Wei,Male,Thailand,Budhist,Anong,Female
Turkey,3,True,Southeast Asia,Turkey,Muslim,Kemal,Male,Czechia,Christian,Petra,Female,Vietnam,Budhist,Minh,Male,China,Non-religious,Lian,Female
Czechia,3,False,Central Europe,China,Non-religious,Wei,Female,Algeria,Muslim,Amir,Male,Czechia,Christian,Katerina,Female,India,Hindu,Rohan,Male
Czechia,2,True,East Asia,Czechia,Christian,Pavel,Male,China,Non-religious,Lin,Female,Algeria,Muslim,Amina,Female,Nepal,Hindu,Sajan,Male
Czechia,4,True,East Asia,Algeria,Muslim,Amir,Male,Czechia,Christian,Jan,Male,Thailand,Budhist,Suda,Female,China,Non-religious,Mei,Female
China,2,False,East Asia,Czechia,Christian,Jana,Female,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female,Algeria,Muslim,Amir,Male
China,4,False,East Asia,India,Hindu,Arjun,Male,Egypt,Muslim,Layla,Female,Czechia,Christian,Pavel,Male,China,Non-religious,Mei,Female
Czechia,4,False,Central Europe,Egypt,Muslim,Amir,Male,Nepal,Hindu,Maya,Female,China,Non-religious,Li,Male,Czechia,Christian,Petra,Female
Thailand,3,False,Southeast Asia,Egypt,Muslim,Amir,Male,China,Non-religious,Lian,Female,Thailand,Budhist,Suriya,Male,Czechia,Christian,Klara,Female
China,4,False,East Asia,Egypt,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,Czechia,Christian,Tomas,Male,China,Non-religious,Mei,Female
Czechia,4,True,East Asia,India,Hindu,Aarav,Male,Czechia,Christian,Lada,Female,Sudan,Muslim,Amira,Female,China,Non-religious,Wei,Male
China,3,True,Central Europe,China,Non-religious,Li,Female,Nepal,Hindu,Arjun,Male,Czechia,Christian,Aneta,Female,Sudan,Muslim,Zainab,Female
China,4,True,Central Europe,Sudan,Muslim,Amir,Male,Thailand,Budhist,Nuan,Female,China,Non-religious,Jing,Male,Czechia,Christian,Petra,Female
Vietnam,3,False,Southeast Asia,Sudan,Muslim,Amir,Male,China,Non-religious,Lin,Female,Vietnam,Budhist,Thuy,Female,Czechia,Christian,Jakub,Male
Thailand,3,True,East Asia,Bangladesh,Muslim,Amina,Female,Thailand,Budhist,Somchai,Male,China,Non-religious,Wei,Female,Czechia,Christian,Petr,Male
China,4,True,South Asia,Czechia,Christian,Tomas,Male,China,Non-religious,Mei,Female,Vietnam,Budhist,Linh,Female,Bangladesh,Muslim,Sajid,Male
Thailand,4,True,South Asia,Czechia,Christian,Marek,Male,China,Non-religious,Lian,Female,Thailand,Budhist,Arun,Male,India,Hindu,Priya,Female
China,2,False,East Asia,Czechia,Christian,Aneta,Female,China,Non-religious,Wei,Male,Vietnam,Budhist,Minh,Male,India,Hindu,Priya,Female
Thailand,2,True,Central Europe,China,Non-religious,Mei,Female,Czechia,Christian,Petr,Male,Thailand,Budhist,Somchai,Male,Nepal,Hindu,Anjali,Female
China,4,True,South Asia,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Czechia,Christian,Petra,Female,Nepal,Hindu,Arjun,Male
Czechia,3,True,East Asia,Thailand,Budhist,Somchai,Male,Pakistan,Muslim,Aisha,Female,China,Non-religious,Wei,Male,Czechia,Christian,Martina,Female
China,4,True,South Asia,China,Non-religious,Li,Female,Vietnam,Budhist,Bao,Male,Czechia,Christian,Eva,Female,Pakistan,Muslim,Amir,Male
Czechia,3,True,East Asia,Iran,Muslim,Amir,Male,India,Hindu,Priya,Female,Japan,Shintoist,Yuki,Female,Czechia,Christian,Josef,Male
Iran,2,True,East Asia,Czechia,Christian,Tomas,Male,Japan,Shintoist,Akiko,Female,Nepal,Hindu,Sita,Female,Iran,Muslim,Reza,Male
Iran,3,True,East Asia,Iran,Muslim,Amir,Male,Thailand,Budhist,Niran,Female,Japan,Shintoist,Haruki,Male,Czechia,Christian,Klara,Female
Vietnam,3,True,Middle East,Czechia,Christian,Klara,Female,Japan,Shintoist,Haruto,Male,Iran,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female
Czechia,2,False,Central Europe,Iraq,Muslim,Ahmed,Male,Czechia,Christian,Petra,Female,India,Hindu,Arjun,Male,Japan,Shintoist,Yuki,Female
Nepal,4,False,South Asia,Iraq,Muslim,Amir,Male,Czechia,Christian,Petra,Female,Japan,Shintoist,Kenji,Male,Nepal,Hindu,Anjali,Female
Thailand,2,False,Southeast Asia,Japan,Shintoist,Haruto,Male,Thailand,Budhist,Ploy,Female,Iraq,Muslim,Samir,Male,Czechia,Christian,Klara,Female
Iraq,2,False,Middle East,Japan,Shintoist,Akira,Male,Iraq,Muslim,Layla,Female,Czechia,Christian,Marek,Male,Vietnam,Budhist,Linh,Female
Japan,3,False,East Asia,India,Hindu,Arjun,Male,Czechia,Christian,Petra,Female,Japan,Shintoist,Yuki,Male,Turkey,Muslim,Ayla,Female
Nepal,3,True,East Asia,Nepal,Hindu,Raj,Male,Czechia,Christian,Livia,Female,Japan,Shintoist,Yuki,Female,Turkey,Muslim,Mehmet,Male
Czechia,3,True,Middle East,Czechia,Christian,Jakub,Male,Japan,Shintoist,Aiko,Female,Turkey,Muslim,Emre,Male,Thailand,Budhist,Suda,Female
Vietnam,3,False,Southeast Asia,Japan,Shintoist,Haruki,Male,Turkey,Muslim,Leyla,Female,Vietnam,Budhist,Minh,Male,Czechia,Christian,Petra,Female
India,3,False,South Asia,Japan,Shintoist,Akira,Female,Czechia,Christian,Jan,Male,India,Hindu,Ramesh,Male,Algeria,Muslim,Nadia,Female
Nepal,2,True,North Africa,Nepal,Hindu,Ramesh,Male,Algeria,Muslim,Amina,Female,Czechia,Christian,Petr,Male,Japan,Shintoist,Yuki,Female
Thailand,2,False,Southeast Asia,Japan,Shintoist,Yuki,Female,Thailand,Budhist,Ananda,Male,Algeria,Muslim,Tariq,Male,Czechia,Christian,Helena,Female
Algeria,1,True,Central Europe,Czechia,Christian,Petra,Female,Algeria,Muslim,Khaled,Male,Vietnam,Budhist,Linh,Female,Japan,Shintoist,Haruto,Male
Czechia,4,True,East Asia,India,Hindu,Arjun,Male,Egypt,Muslim,Amina,Female,Czechia,Christian,Pavel,Male,Japan,Shintoist,Yuki,Female
Czechia,3,False,Central Europe,Egypt,Muslim,Amina,Female,Japan,Shintoist,Hiroshi,Male,Czechia,Christian,Jana,Female,Nepal,Hindu,Rajan,Male
Japan,3,True,Central Europe,Thailand,Budhist,Niran,Male,Japan,Shintoist,Haru,Female,Czechia,Christian,Petra,Female,Egypt,Muslim,Amir,Male
Egypt,4,False,North Africa,Japan,Shintoist,Akira,Female,Czechia,Christian,Vaclav,Male,Vietnam,Budhist,Minh,Female,Egypt,Muslim,Samir,Male
Czechia,3,False,Central Europe,Japan,Shintoist,Haruto,Male,Sudan,Muslim,Amina,Female,Czechia,Christian,Jakub,Male,India,Hindu,Priya,Female
Sudan,2,True,East Asia,Czechia,Christian,Eliska,Female,Japan,Shintoist,Hiroshi,Male,Sudan,Muslim,Amina,Female,Nepal,Hindu,Ramesh,Male
Czechia,2,False,Central Europe,Sudan,Muslim,Amir,Male,Czechia,Christian,Eva,Female,Thailand,Budhist,Niran,Male,Japan,Shintoist,Yuki,Female
Sudan,2,True,Central Europe,Sudan,Muslim,Ahmed,Male,Czechia,Christian,Petra,Female,Japan,Shintoist,Kaito,Male,Vietnam,Budhist,Linh,Female
Czechia,3,True,East Asia,Czechia,Christian,Jakub,Male,Bangladesh,Muslim,Amina,Female,Japan,Shintoist,Haruto,Male,Thailand,Budhist,Suriya,Female
Vietnam,4,True,East Asia,Vietnam,Budhist,Lien,Female,Bangladesh,Muslim,Rahim,Male,Czechia,Christian,Klara,Female,Japan,Shintoist,Haruto,Male
Czechia,4,False,Central Europe,Thailand,Budhist,Somchai,Male,Japan,Shintoist,Akira,Female,India,Hindu,Priya,Female,Czechia,Christian,Tomas,Male
Japan,2,False,East Asia,Czechia,Christian,Eva,Female,Japan,Shintoist,Haruto,Male,India,Hindu,Riya,Female,Vietnam,Budhist,Minh,Male
Japan,3,True,Southeast Asia,Japan,Shintoist,Akira,Female,Czechia,Christian,Tomas,Male,Thailand,Budhist,Suriya,Male,Nepal,Hindu,Priya,Female
Japan,2,False,East Asia,Czechia,Christian,Katarina,Female,Japan,Shintoist,Haruto,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Arjun,Male
Czechia,4,True,East Asia,Czechia,Christian,Jakub,Male,Pakistan,Muslim,Ayesha,Female,Thailand,Budhist,Niran,Male,Japan,Shintoist,Haruki,Female
Japan,2,True,Central Europe,Japan,Shintoist,Haruto,Male,Czechia,Christian,Klara,Female,Vietnam,Budhist,Minh,Female,Pakistan,Muslim,Amir,Male
Czechia,2,True,South Asia,Czechia,Christian,Jiri,Male,India,Hindu,Asha,Female,Iran,Muslim,Reza,Male,Thailand,Budhist,Ploy,Female
India,2,True,Southeast Asia,India,Hindu,Aarti,Female,Vietnam,Budhist,Minh,Male,Iran,Muslim,Amir,Male,Czechia,Christian,Petra,Female
Czechia,4,False,Central Europe,Iran,Muslim,Amir,Male,Thailand,Budhist,Niran,Female,Nepal,Hindu,Arjun,Male,Czechia,Christian,Jana,Female
Vietnam,4,True,South Asia,Iran,Muslim,Amir,Male,Czechia,Christian,Petra,Female,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Raj,Male
Iraq,3,True,Central Europe,India,Hindu,Raj,Male,Iraq,Muslim,Layla,Female,Czechia,Christian,Tomas,Male,Thailand,Budhist,Suriya,Female
Iraq,3,True,Central Europe,Vietnam,Budhist,Linh,Female,Iraq,Muslim,Hassan,Male,Czechia,Christian,Klara,Female,India,Hindu,Raj,Male
Nepal,4,True,Central Europe,Iraq,Muslim,Amir,Male,Nepal,Hindu,Priya,Female,Thailand,Budhist,Chaiya,Male,Czechia,Christian,Eliska,Female
Nepal,3,False,South Asia,Iraq,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Sita,Female,Czechia,Christian,Pavel,Male
India,4,True,Central Europe,Thailand,Budhist,Preecha,Female,Turkey,Muslim,Selim,Male,India,Hindu,Arjun,Male,Czechia,Christian,Marta,Female
Czechia,3,False,Central Europe,Vietnam,Budhist,Linh,Female,India,Hindu,Arjun,Male,Czechia,Christian,Petra,Female,Turkey,Muslim,Kemal,Male
